,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_source[591],-2.338,0.44,-3.224,-1.506,0.004,0.003,12735.0,11529.0,1.0
z_source[592],-1.715,0.549,-2.789,-0.645,0.004,0.005,20615.0,10565.0,1.0
z_source[593],-0.93,0.477,-1.887,-0.023,0.004,0.004,15237.0,10746.0,1.0
z_source[594],-0.157,0.5,-1.125,0.832,0.004,0.004,18942.0,11128.0,1.0
z_source[595],-1.248,0.551,-2.326,-0.167,0.004,0.005,20268.0,11283.0,1.0
z_source[596],0.256,0.344,-0.418,0.921,0.004,0.002,7274.0,11144.0,1.0
z_source[597],1.011,0.325,0.375,1.651,0.004,0.003,5764.0,9248.0,1.0
z_source[598],0.765,0.358,0.074,1.471,0.004,0.003,7504.0,10733.0,1.0
z_source[599],1.273,0.339,0.588,1.911,0.004,0.003,6374.0,9714.0,1.0
z_source[600],1.219,0.329,0.575,1.855,0.004,0.002,6039.0,8929.0,1.0
z_source[601],-0.138,0.971,-2.031,1.748,0.005,0.009,35663.0,10458.0,1.0
z_source[602],-0.147,0.975,-2.072,1.737,0.005,0.009,43540.0,11040.0,1.0
z_source[603],-0.503,0.912,-2.268,1.286,0.004,0.009,44501.0,11972.0,1.0
z_source[604],-0.682,0.75,-2.119,0.83,0.004,0.007,32422.0,10341.0,1.0
z_source[605],-1.415,0.619,-2.609,-0.184,0.004,0.006,20924.0,11174.0,1.0
z_source[606],0.137,0.936,-1.7,1.963,0.005,0.009,41019.0,10470.0,1.0
z_source[607],0.794,0.852,-0.924,2.398,0.004,0.008,39579.0,11026.0,1.0
z_source[608],-0.3,0.603,-1.444,0.909,0.004,0.006,23946.0,10888.0,1.0
z_source[609],0.565,0.654,-0.708,1.841,0.004,0.006,25678.0,11149.0,1.0
z_source[610],-0.523,0.793,-2.076,1.028,0.004,0.007,32616.0,10625.0,1.0
z_source[611],-0.263,0.825,-1.947,1.293,0.005,0.008,33656.0,11185.0,1.0
z_source[612],0.249,0.841,-1.441,1.84,0.004,0.008,39708.0,10485.0,1.0
z_source[613],0.376,0.756,-1.139,1.808,0.004,0.007,31684.0,11102.0,1.0
z_source[614],1.272,0.733,-0.157,2.699,0.004,0.007,29354.0,11298.0,1.0
z_source[615],-0.092,0.896,-1.728,1.758,0.005,0.009,38558.0,10956.0,1.0
z_source[616],0.71,0.825,-0.855,2.402,0.004,0.008,37593.0,11738.0,1.0
z_source[617],0.292,0.949,-1.6,2.137,0.005,0.009,35045.0,11139.0,1.0
z_source[618],-0.019,0.919,-1.869,1.746,0.005,0.009,40154.0,9658.0,1.0
z_source[619],-0.015,0.924,-1.825,1.791,0.005,0.009,36521.0,11329.0,1.0
z_source[620],0.637,0.915,-1.197,2.413,0.005,0.009,39620.0,10659.0,1.0
z_source[621],0.3,0.977,-1.554,2.249,0.005,0.01,38092.0,10608.0,1.0
z_source[622],0.349,0.993,-1.547,2.347,0.005,0.01,39674.0,10697.0,1.0
z_source[623],-0.119,0.762,-1.643,1.338,0.004,0.007,33691.0,11094.0,1.0
z_source[624],-0.46,0.714,-1.832,0.948,0.004,0.006,29241.0,11392.0,1.0
z_source[625],-0.834,0.816,-2.484,0.728,0.004,0.008,38599.0,10629.0,1.0
z_source[626],-0.277,0.961,-2.193,1.545,0.005,0.009,43346.0,11207.0,1.0
z_source[627],1.025,0.258,0.492,1.503,0.004,0.002,3344.0,6634.0,1.0
z_source[628],1.285,0.263,0.778,1.804,0.004,0.002,3433.0,6015.0,1.0
z_source[629],0.034,0.258,-0.47,0.538,0.004,0.002,3469.0,6488.0,1.0
z_source[630],0.208,0.264,-0.301,0.742,0.004,0.002,3757.0,7135.0,1.0
z_source[631],0.487,0.269,-0.041,1.019,0.004,0.002,3619.0,6959.0,1.0
z_source[632],0.339,0.76,-1.127,1.868,0.004,0.007,31689.0,10784.0,1.0
z_source[633],0.484,0.903,-1.309,2.222,0.004,0.009,42276.0,10347.0,1.0
z_source[634],0.776,0.801,-0.851,2.276,0.004,0.008,36362.0,10371.0,1.0
z_source[635],-0.791,0.87,-2.511,0.874,0.004,0.008,40462.0,10280.0,1.0
z_source[636],0.049,0.934,-1.756,1.907,0.005,0.009,40091.0,11217.0,1.0
z_source[637],0.965,0.705,-0.415,2.344,0.004,0.007,32331.0,11910.0,1.0
z_source[638],-0.009,0.931,-1.74,1.879,0.005,0.009,38486.0,10817.0,1.0
z_source[639],-0.766,0.585,-1.937,0.362,0.004,0.005,20618.0,11966.0,1.0
z_source[640],-0.534,0.412,-1.338,0.28,0.004,0.003,10499.0,12925.0,1.0
z_source[641],0.221,0.428,-0.619,1.067,0.004,0.003,11354.0,12384.0,1.0
z_source[642],-0.172,0.5,-1.16,0.784,0.004,0.004,18206.0,11553.0,1.0
z_source[643],0.549,0.597,-0.599,1.733,0.004,0.005,24658.0,11614.0,1.0
z_source[644],1.074,0.585,-0.05,2.239,0.004,0.005,22977.0,11442.0,1.0
z_source[645],-0.734,0.63,-1.956,0.496,0.004,0.006,28323.0,11243.0,1.0
z_source[646],0.308,0.728,-1.109,1.755,0.004,0.007,35930.0,11425.0,1.0
z_source[647],0.304,0.225,-0.135,0.745,0.005,0.002,2125.0,4248.0,1.0
z_source[648],0.506,0.229,0.078,0.971,0.005,0.003,2093.0,4234.0,1.0
z_source[649],0.612,0.236,0.15,1.083,0.005,0.003,2142.0,4268.0,1.0
z_source[650],0.516,0.233,0.065,0.976,0.005,0.003,2094.0,4425.0,1.0
z_source[651],0.564,0.243,0.105,1.054,0.005,0.003,2386.0,4858.0,1.0
z_source[652],0.031,0.429,-0.819,0.851,0.004,0.003,13129.0,11484.0,1.0
z_source[653],0.198,0.479,-0.732,1.136,0.004,0.004,14660.0,10894.0,1.0
z_source[654],0.827,0.431,-0.005,1.69,0.004,0.004,12625.0,11227.0,1.0
z_source[655],0.153,0.333,-0.488,0.831,0.004,0.002,8084.0,11679.0,1.0
z_source[656],-0.02,0.372,-0.74,0.726,0.004,0.003,9053.0,11081.0,1.0
z_source[657],0.921,0.298,0.336,1.512,0.004,0.002,5174.0,8757.0,1.0
z_source[658],0.486,0.33,-0.149,1.14,0.004,0.003,6227.0,9852.0,1.0
z_source[659],0.441,0.515,-0.562,1.449,0.004,0.005,17699.0,10753.0,1.0
z_source[660],0.638,0.346,-0.022,1.341,0.004,0.003,7520.0,9839.0,1.0
z_source[661],1.623,0.273,1.095,2.156,0.004,0.002,4094.0,8027.0,1.0
z_source[662],0.575,0.365,-0.153,1.285,0.004,0.003,10447.0,12105.0,1.0
z_source[663],0.385,0.389,-0.382,1.147,0.004,0.003,10250.0,11227.0,1.0
z_source[664],0.161,0.739,-1.262,1.609,0.004,0.007,34519.0,11097.0,1.0
z_source[665],0.329,0.75,-1.173,1.757,0.004,0.007,34665.0,11304.0,1.0
z_source[666],0.171,0.432,-0.675,1.006,0.004,0.003,13860.0,13123.0,1.0
z_source[667],0.1,0.407,-0.678,0.905,0.003,0.003,13736.0,12871.0,1.0
z_source[668],-0.592,0.42,-1.411,0.232,0.004,0.003,13789.0,12247.0,1.0
z_source[669],-0.007,0.376,-0.734,0.737,0.003,0.003,12247.0,13064.0,1.0
z_source[670],0.064,0.414,-0.743,0.877,0.004,0.003,13728.0,11639.0,1.0
z_source[671],-0.473,0.495,-1.441,0.467,0.004,0.004,15953.0,11393.0,1.0
z_source[672],-0.278,0.865,-1.943,1.445,0.005,0.008,35112.0,10208.0,1.0
z_source[673],-0.273,0.786,-1.857,1.22,0.004,0.008,39881.0,10545.0,1.0
z_source[674],0.155,0.645,-1.091,1.446,0.003,0.006,34421.0,12059.0,1.0
z_source[675],-1.293,0.718,-2.705,0.102,0.004,0.007,33743.0,11685.0,1.0
z_source[676],-1.006,0.719,-2.397,0.4,0.004,0.007,39977.0,11076.0,1.0
z_source[677],0.015,0.793,-1.492,1.581,0.004,0.007,32172.0,12264.0,1.0
z_source[678],-0.064,0.789,-1.563,1.536,0.004,0.008,39340.0,11374.0,1.0
z_source[679],-0.507,0.815,-2.128,1.06,0.004,0.008,37770.0,10921.0,1.0
z_source[680],-0.132,0.741,-1.647,1.231,0.004,0.007,37307.0,11765.0,1.0
z_source[681],-1.844,0.794,-3.417,-0.332,0.004,0.007,35784.0,9605.0,1.0
z_source[682],-0.146,0.297,-0.739,0.416,0.005,0.002,4228.0,8037.0,1.0
z_source[683],-2.359,0.395,-3.13,-1.595,0.005,0.003,6868.0,9577.0,1.0
z_source[684],-0.231,0.288,-0.804,0.316,0.005,0.002,3876.0,7012.0,1.0
z_source[685],0.492,0.29,-0.073,1.064,0.005,0.002,3934.0,7235.0,1.0
z_source[686],-2.4,0.429,-3.244,-1.584,0.005,0.003,8504.0,10511.0,1.0
z_source[687],1.128,0.508,0.112,2.113,0.003,0.004,24327.0,13008.0,1.0
z_source[688],1.351,0.567,0.252,2.479,0.004,0.005,26051.0,11975.0,1.0
z_source[689],0.999,0.546,-0.117,2.019,0.003,0.005,26146.0,11894.0,1.0
z_source[690],0.948,0.537,-0.104,2.004,0.003,0.005,27321.0,11815.0,1.0
z_source[691],0.217,0.57,-0.891,1.368,0.003,0.005,27921.0,12617.0,1.0
z_source[692],1.432,0.74,-0.002,2.903,0.005,0.007,22711.0,11620.0,1.0
z_source[693],0.487,0.656,-0.8,1.79,0.005,0.006,20670.0,12654.0,1.0
z_source[694],-0.49,0.683,-1.902,0.797,0.005,0.005,17352.0,12418.0,1.0
z_source[695],1.107,0.653,-0.185,2.385,0.005,0.005,19290.0,11671.0,1.0
z_source[696],-1.397,0.724,-2.801,0.006,0.005,0.006,19778.0,11400.0,1.0
z_source[697],0.476,0.295,-0.117,1.034,0.005,0.002,4161.0,7680.0,1.0
z_source[698],0.868,0.274,0.341,1.4,0.005,0.002,3463.0,6351.0,1.0
z_source[699],0.379,0.273,-0.156,0.912,0.005,0.002,3483.0,6541.0,1.0
z_source[700],1.741,0.275,1.211,2.279,0.005,0.002,3366.0,6720.0,1.0
z_source[701],-1.498,0.363,-2.185,-0.766,0.005,0.003,6225.0,9917.0,1.0
z_source[702],-0.13,0.979,-2.049,1.751,0.005,0.009,39592.0,10901.0,1.0
z_source[703],-0.188,0.953,-2.105,1.631,0.005,0.01,38716.0,10954.0,1.0
z_source[704],0.26,0.954,-1.585,2.154,0.005,0.009,35638.0,10627.0,1.0
z_source[705],-0.179,0.94,-2.081,1.58,0.005,0.009,36765.0,11597.0,1.0
z_source[706],0.674,0.532,-0.354,1.724,0.004,0.005,14882.0,10767.0,1.0
z_source[707],-0.524,0.906,-2.297,1.232,0.005,0.009,38553.0,10625.0,1.0
z_source[708],-0.273,0.822,-1.862,1.327,0.004,0.008,36930.0,11185.0,1.0
z_source[709],-0.815,0.864,-2.478,0.878,0.005,0.008,33195.0,11673.0,1.0
z_source[710],-0.138,0.911,-1.929,1.639,0.004,0.009,43225.0,10855.0,1.0
z_source[711],0.054,0.845,-1.625,1.669,0.004,0.008,38692.0,10588.0,1.0
z_source[712],-0.566,0.932,-2.428,1.218,0.005,0.009,37804.0,11745.0,1.0
z_source[713],0.204,0.857,-1.397,1.949,0.005,0.008,33893.0,11094.0,1.0
z_source[714],-0.516,0.757,-1.996,0.979,0.004,0.006,29159.0,12439.0,1.0
z_source[715],-0.501,0.868,-2.19,1.209,0.004,0.008,38256.0,11510.0,1.0
z_source[716],1.066,0.769,-0.421,2.583,0.005,0.006,28851.0,12220.0,1.0
z_source[717],-1.241,0.397,-2.041,-0.48,0.004,0.003,8166.0,9727.0,1.0
z_source[718],-0.219,0.404,-1.041,0.546,0.004,0.003,8655.0,10504.0,1.0
z_source[719],-1.55,0.515,-2.566,-0.564,0.004,0.005,14043.0,11211.0,1.0
z_source[720],-0.224,0.415,-1.039,0.578,0.004,0.003,8812.0,10063.0,1.0
z_source[721],-0.32,0.448,-1.206,0.539,0.004,0.004,10623.0,10286.0,1.0
z_source[722],0.155,0.913,-1.623,1.949,0.005,0.008,40947.0,11880.0,1.0
z_source[723],0.197,0.772,-1.366,1.633,0.004,0.007,30147.0,13058.0,1.0
z_source[724],-0.339,0.49,-1.308,0.61,0.004,0.004,13608.0,11163.0,1.0
z_source[725],0.984,0.392,0.194,1.736,0.004,0.003,8692.0,11675.0,1.0
z_source[726],-0.058,0.993,-2.028,1.836,0.005,0.009,36134.0,10969.0,1.0
z_source[727],-0.13,0.992,-2.17,1.748,0.005,0.01,46626.0,10929.0,1.0
z_source[728],-0.329,0.933,-2.152,1.485,0.005,0.009,37647.0,11057.0,1.0
z_source[729],-0.632,0.396,-1.414,0.12,0.004,0.003,7941.0,9808.0,1.0
z_source[730],1.554,0.297,0.973,2.123,0.005,0.002,3920.0,7553.0,1.0
z_source[731],1.618,0.284,1.077,2.189,0.005,0.002,3625.0,7259.0,1.0
z_source[732],1.566,0.304,0.962,2.145,0.005,0.002,4109.0,8492.0,1.0
z_source[733],-0.998,0.656,-2.291,0.273,0.004,0.006,23908.0,11573.0,1.0
z_source[734],1.007,0.394,0.232,1.771,0.004,0.003,11834.0,11934.0,1.0
z_source[735],0.199,0.392,-0.534,0.988,0.004,0.003,11571.0,11978.0,1.0
z_source[736],0.971,0.386,0.204,1.72,0.004,0.003,11751.0,11507.0,1.0
z_source[737],0.559,0.384,-0.19,1.313,0.004,0.003,11956.0,12542.0,1.0
z_source[738],1.04,0.375,0.298,1.753,0.004,0.003,11028.0,12136.0,1.0
z_source[739],-0.073,0.979,-1.941,1.916,0.006,0.009,29769.0,11233.0,1.0
z_source[740],-0.106,0.494,-1.094,0.85,0.004,0.004,16283.0,12630.0,1.0
z_source[741],-0.214,0.554,-1.279,0.885,0.004,0.005,19846.0,11562.0,1.0
z_source[742],-0.138,0.549,-1.253,0.911,0.004,0.004,20244.0,11699.0,1.0
z_source[743],-0.554,0.624,-1.818,0.618,0.004,0.006,26424.0,11683.0,1.0
z_source[744],0.607,0.831,-1.039,2.205,0.004,0.008,37330.0,11018.0,1.0
z_source[745],-2.085,0.632,-3.299,-0.804,0.004,0.006,25918.0,10980.0,1.0
z_source[746],-0.784,0.437,-1.65,0.062,0.004,0.004,10926.0,10151.0,1.0
z_source[747],-1.167,0.493,-2.142,-0.22,0.004,0.004,15738.0,11493.0,1.0
z_source[748],-0.901,0.502,-1.907,0.04,0.004,0.004,14582.0,11566.0,1.0
z_source[749],-0.427,0.527,-1.439,0.634,0.004,0.004,15543.0,10153.0,1.0
z_source[750],-0.452,0.532,-1.488,0.608,0.004,0.004,15809.0,11433.0,1.0
z_source[751],0.229,0.566,-0.882,1.358,0.004,0.005,18737.0,12156.0,1.0
z_source[752],0.111,0.483,-0.861,1.036,0.004,0.003,14661.0,12518.0,1.0
z_source[753],0.898,0.543,-0.191,1.934,0.004,0.004,18065.0,12912.0,1.0
z_source[754],0.12,0.694,-1.214,1.486,0.004,0.006,27284.0,11773.0,1.0
z_source[755],-0.181,0.838,-1.845,1.427,0.004,0.008,36822.0,10655.0,1.0
z_source[756],-0.673,0.759,-2.191,0.797,0.004,0.007,32242.0,10843.0,1.0
z_source[757],-1.483,0.702,-2.861,-0.131,0.004,0.007,32193.0,11556.0,1.0
z_source[758],-0.34,0.938,-2.219,1.443,0.005,0.009,32767.0,11045.0,1.0
z_source[759],-0.173,0.972,-2.156,1.65,0.005,0.009,38706.0,11448.0,1.0
z_source[760],0.958,0.261,0.464,1.49,0.004,0.002,4121.0,7478.0,1.0
z_source[761],0.742,0.293,0.164,1.315,0.004,0.002,5014.0,8636.0,1.0
z_source[762],0.916,0.282,0.369,1.468,0.004,0.002,4697.0,7891.0,1.0
z_source[763],1.511,0.283,0.95,2.055,0.004,0.002,4583.0,8264.0,1.0
z_source[764],0.988,0.298,0.389,1.56,0.004,0.002,5414.0,8718.0,1.0
z_source[765],-0.02,0.362,-0.72,0.691,0.004,0.003,7159.0,10631.0,1.0
z_source[766],0.486,0.362,-0.209,1.216,0.004,0.003,6773.0,9922.0,1.0
z_source[767],0.01,0.355,-0.665,0.718,0.004,0.003,6889.0,9760.0,1.0
z_source[768],0.752,0.358,0.038,1.444,0.004,0.003,6833.0,10342.0,1.0
z_source[769],1.177,0.36,0.47,1.877,0.004,0.003,6864.0,9853.0,1.0
z_source[770],0.222,0.961,-1.687,2.064,0.005,0.008,34617.0,12198.0,1.0
z_source[771],0.82,0.546,-0.258,1.884,0.004,0.005,17912.0,11423.0,1.0
z_source[772],-0.524,0.783,-2.11,0.939,0.004,0.007,36035.0,11581.0,1.0
z_source[773],-0.911,0.511,-1.907,0.088,0.005,0.004,12281.0,10364.0,1.0
z_source[774],0.144,0.398,-0.653,0.906,0.004,0.003,8777.0,12172.0,1.0
z_source[775],0.67,0.423,-0.173,1.479,0.004,0.003,9492.0,11263.0,1.0
z_source[776],0.561,0.956,-1.324,2.39,0.005,0.009,40471.0,10632.0,1.0
z_source[777],0.69,0.961,-1.221,2.508,0.005,0.009,38942.0,10837.0,1.0
z_source[778],0.259,0.901,-1.5,2.01,0.005,0.008,33875.0,10807.0,1.0
z_source[779],-0.294,0.964,-2.121,1.657,0.005,0.009,36272.0,10759.0,1.0
z_source[780],-0.689,0.427,-1.576,0.095,0.004,0.003,9327.0,11266.0,1.0
z_source[781],-0.802,0.682,-2.195,0.471,0.004,0.006,25313.0,11435.0,1.0
z_source[782],-1.072,0.702,-2.456,0.311,0.004,0.006,25748.0,11677.0,1.0
z_source[783],-0.058,0.63,-1.279,1.189,0.004,0.006,22816.0,10476.0,1.0
z_source[784],0.448,0.35,-0.248,1.125,0.005,0.003,5003.0,8564.0,1.0
z_source[785],-0.048,0.352,-0.73,0.636,0.005,0.003,4560.0,8505.0,1.0
z_source[786],0.263,0.363,-0.459,0.953,0.005,0.003,5148.0,9183.0,1.0
z_source[787],0.753,0.39,0.001,1.54,0.005,0.003,6120.0,9526.0,1.0
z_source[788],-0.094,0.405,-0.869,0.708,0.005,0.003,6434.0,11038.0,1.0
z_source[789],1.48,0.453,0.565,2.337,0.004,0.003,12682.0,11902.0,1.0
z_source[790],0.381,0.509,-0.584,1.398,0.004,0.004,18789.0,12590.0,1.0
z_source[791],0.659,0.468,-0.241,1.597,0.004,0.004,15259.0,12587.0,1.0
z_source[792],0.88,0.499,-0.095,1.855,0.004,0.004,14842.0,11520.0,1.0
z_source[793],1.041,0.382,0.297,1.8,0.004,0.003,7855.0,10792.0,1.0
z_source[794],-0.348,0.416,-1.151,0.473,0.004,0.003,8760.0,10045.0,1.0
z_source[795],0.587,0.391,-0.169,1.358,0.004,0.003,7836.0,10359.0,1.0
z_source[796],0.139,0.387,-0.629,0.892,0.004,0.003,7851.0,9534.0,1.0
z_source[797],0.519,0.426,-0.324,1.347,0.004,0.003,10220.0,11146.0,1.0
z_source[798],-0.794,0.568,-1.927,0.3,0.004,0.005,21439.0,11751.0,1.0
z_source[799],0.089,0.244,-0.382,0.562,0.005,0.002,2670.0,5651.0,1.0
z_source[800],0.146,0.262,-0.372,0.647,0.005,0.002,3151.0,6590.0,1.0
z_source[801],0.511,0.268,-0.023,1.029,0.005,0.003,2953.0,6494.0,1.0
z_source[802],0.171,0.271,-0.362,0.697,0.005,0.002,3543.0,7613.0,1.0
z_source[803],-0.338,0.283,-0.881,0.231,0.005,0.002,3486.0,7159.0,1.0
z_source[804],-1.488,0.744,-3.014,-0.108,0.004,0.006,27834.0,12384.0,1.0
z_source[805],-1.3,0.75,-2.832,0.105,0.004,0.007,31153.0,11938.0,1.0
z_source[806],-0.243,0.962,-2.081,1.663,0.005,0.009,42086.0,11794.0,1.0
z_source[807],-0.101,0.981,-2.011,1.809,0.005,0.009,40652.0,11081.0,1.0
z_source[808],-0.154,0.972,-2.049,1.769,0.005,0.01,40891.0,10739.0,1.0
z_source[809],-0.258,0.391,-1.012,0.523,0.004,0.003,11307.0,10954.0,1.0
z_source[810],0.233,0.432,-0.621,1.067,0.004,0.003,13411.0,11792.0,1.0
z_source[811],0.783,0.386,0.041,1.559,0.004,0.003,10657.0,10924.0,1.0
z_source[812],1.977,0.344,1.316,2.656,0.004,0.002,8164.0,10929.0,1.0
z_source[813],1.838,0.332,1.189,2.487,0.004,0.002,7218.0,10495.0,1.0
z_source[814],0.235,0.742,-1.152,1.719,0.004,0.007,35905.0,11802.0,1.0
z_source[815],0.224,0.561,-0.865,1.321,0.004,0.005,21983.0,12118.0,1.0
z_source[816],-0.236,0.748,-1.749,1.181,0.004,0.007,33011.0,11479.0,1.0
z_source[817],-0.258,0.54,-1.348,0.753,0.004,0.004,23702.0,13665.0,1.0
z_source[818],0.226,0.479,-0.704,1.18,0.004,0.004,18402.0,12288.0,1.0
z_source[819],0.176,0.343,-0.48,0.851,0.004,0.003,5808.0,8795.0,1.0
z_source[820],0.165,0.357,-0.552,0.843,0.005,0.003,5899.0,9501.0,1.0
z_source[821],-0.074,0.344,-0.722,0.623,0.005,0.003,5831.0,9330.0,1.0
z_source[822],-0.321,0.355,-1.003,0.378,0.005,0.003,5871.0,9451.0,1.0
z_source[823],-0.613,0.371,-1.336,0.11,0.005,0.003,6358.0,10420.0,1.0
z_source[824],-0.072,0.972,-1.973,1.848,0.005,0.009,37145.0,11334.0,1.0
z_source[825],-0.388,0.933,-2.161,1.472,0.005,0.009,36576.0,11044.0,1.0
z_source[826],0.34,0.839,-1.271,2.001,0.004,0.008,40370.0,11464.0,1.0
z_source[827],-0.069,0.856,-1.727,1.607,0.004,0.008,37149.0,10559.0,1.0
z_source[828],-1.65,0.724,-3.035,-0.217,0.004,0.007,31613.0,11736.0,1.0
z_source[829],0.274,0.992,-1.67,2.165,0.005,0.01,40375.0,10523.0,1.0
z_source[830],-0.213,0.88,-1.961,1.473,0.004,0.008,39280.0,11207.0,1.0
z_source[831],-0.36,0.809,-1.931,1.209,0.004,0.008,35497.0,11446.0,1.0
z_source[832],0.15,0.946,-1.7,2.006,0.004,0.009,46785.0,11192.0,1.0
z_source[833],-0.336,0.98,-2.218,1.66,0.005,0.01,39705.0,10734.0,1.0
z_source[834],-0.985,0.271,-1.547,-0.491,0.005,0.002,2793.0,5954.0,1.0
z_source[835],-0.701,0.251,-1.183,-0.197,0.005,0.002,2497.0,5053.0,1.0
z_source[836],-0.75,0.248,-1.243,-0.274,0.005,0.002,2523.0,4313.0,1.0
z_source[837],-0.578,0.283,-1.118,-0.015,0.005,0.002,3379.0,6293.0,1.0
z_source[838],-2.721,0.653,-4.026,-1.496,0.004,0.006,22538.0,10431.0,1.0
z_source[839],-0.63,0.586,-1.793,0.485,0.004,0.005,24271.0,11086.0,1.0
z_source[840],0.507,0.553,-0.553,1.607,0.004,0.005,21723.0,11754.0,1.0
z_source[841],-0.088,0.592,-1.227,1.079,0.004,0.005,28552.0,11656.0,1.0
z_source[842],-0.192,0.585,-1.294,0.987,0.003,0.005,28968.0,12347.0,1.0
z_source[843],0.855,0.53,-0.173,1.894,0.003,0.004,23454.0,12678.0,1.0
z_source[844],1.167,0.416,0.317,1.957,0.004,0.003,9627.0,11251.0,1.0
z_source[845],0.752,0.409,-0.03,1.57,0.004,0.003,9221.0,11712.0,1.0
z_source[846],0.911,0.412,0.099,1.71,0.004,0.003,10071.0,11596.0,1.0
z_source[847],1.314,0.416,0.491,2.126,0.004,0.003,9495.0,11459.0,1.0
z_source[848],0.246,0.694,-1.136,1.569,0.004,0.006,26638.0,11684.0,1.0
z_source[849],-0.303,0.825,-1.852,1.349,0.004,0.007,35540.0,11881.0,1.0
z_source[850],0.17,0.923,-1.612,1.964,0.005,0.008,39275.0,10735.0,1.0
z_source[851],-0.182,0.868,-1.9,1.486,0.004,0.009,38383.0,9963.0,1.0
z_source[852],-0.263,0.888,-2.05,1.432,0.004,0.008,40655.0,10438.0,1.0
z_source[853],-0.17,0.932,-1.993,1.675,0.005,0.009,37144.0,11465.0,1.0
z_source[854],-0.157,0.559,-1.288,0.906,0.004,0.005,23419.0,11341.0,1.0
z_source[855],-0.097,0.979,-2.031,1.802,0.005,0.01,44993.0,10439.0,1.0
z_source[856],-1.993,0.282,-2.549,-1.445,0.004,0.002,4664.0,9078.0,1.0
z_source[857],-2.741,0.323,-3.382,-2.114,0.004,0.002,5231.0,8478.0,1.0
z_source[858],-2.883,0.333,-3.522,-2.221,0.004,0.002,5888.0,9751.0,1.0
z_source[859],-2.575,0.322,-3.196,-1.934,0.004,0.002,5910.0,9851.0,1.0
z_source[860],-2.967,0.361,-3.67,-2.253,0.004,0.003,6856.0,9970.0,1.0
z_source[861],0.148,0.768,-1.344,1.639,0.004,0.007,32432.0,10986.0,1.0
z_source[862],1.242,0.681,-0.078,2.601,0.004,0.007,25342.0,11206.0,1.0
z_source[863],-0.412,0.815,-2.05,1.121,0.004,0.008,40109.0,11224.0,1.0
z_source[864],-0.388,0.472,-1.326,0.511,0.004,0.004,13473.0,11051.0,1.0
z_source[865],-0.912,0.361,-1.605,-0.19,0.004,0.003,8809.0,10454.0,1.0
z_source[866],-0.437,0.417,-1.252,0.383,0.004,0.003,12792.0,11397.0,1.0
z_source[867],-0.34,0.372,-1.098,0.349,0.004,0.003,10619.0,10483.0,1.0
z_source[868],-0.681,0.408,-1.496,0.109,0.004,0.003,11819.0,10870.0,1.0
z_source[869],-0.574,0.456,-1.509,0.303,0.004,0.004,14335.0,10101.0,1.0
z_source[870],0.515,0.286,-0.044,1.077,0.004,0.002,5708.0,9165.0,1.0
z_source[871],0.311,0.295,-0.249,0.897,0.004,0.002,5599.0,8519.0,1.0
z_source[872],0.369,0.286,-0.183,0.935,0.004,0.002,5483.0,8835.0,1.0
z_source[873],0.499,0.297,-0.1,1.068,0.004,0.002,5845.0,8991.0,1.0
z_source[874],0.527,0.305,-0.08,1.119,0.004,0.002,5893.0,8949.0,1.0
z_source[875],0.449,0.257,-0.067,0.948,0.005,0.002,2770.0,5766.0,1.0
z_source[876],0.38,0.275,-0.157,0.928,0.005,0.002,3301.0,5991.0,1.0
z_source[877],0.818,0.277,0.258,1.355,0.005,0.002,3141.0,5944.0,1.0
z_source[878],-0.12,0.312,-0.743,0.472,0.005,0.003,4491.0,7729.0,1.0
z_source[879],0.285,0.298,-0.283,0.887,0.005,0.003,3939.0,6681.0,1.0
z_source[880],1.597,0.276,1.07,2.149,0.006,0.003,2188.0,4374.0,1.0
z_source[881],0.976,0.239,0.509,1.446,0.005,0.003,2074.0,4117.0,1.0
z_source[882],1.053,0.243,0.572,1.52,0.005,0.003,2145.0,4253.0,1.0
z_source[883],0.523,0.233,0.069,0.984,0.005,0.002,2328.0,4564.0,1.0
z_source[884],1.033,0.262,0.519,1.549,0.005,0.003,2376.0,4767.0,1.0
z_source[885],-0.111,0.791,-1.633,1.469,0.004,0.007,34974.0,11982.0,1.0
z_source[886],0.516,0.74,-0.936,1.949,0.004,0.007,32701.0,11434.0,1.0
z_source[887],0.356,0.716,-1.022,1.779,0.004,0.006,33729.0,11513.0,1.0
z_source[888],0.312,0.891,-1.407,2.083,0.005,0.008,33375.0,11356.0,1.0
z_source[889],0.085,0.661,-1.251,1.332,0.004,0.006,29102.0,12102.0,1.0
z_source[890],-0.313,0.672,-1.575,1.064,0.004,0.006,30267.0,11550.0,1.0
z_source[891],0.251,0.454,-0.632,1.138,0.004,0.004,11500.0,10752.0,1.0
z_source[892],-1.11,0.498,-2.08,-0.136,0.004,0.004,12992.0,10634.0,1.0
z_source[893],-0.453,0.488,-1.393,0.517,0.004,0.004,14573.0,11202.0,1.0
z_source[894],-0.306,0.544,-1.419,0.705,0.004,0.005,17543.0,11781.0,1.0
z_source[895],1.461,0.432,0.596,2.283,0.004,0.004,10578.0,10301.0,1.0
z_source[896],0.384,0.594,-0.798,1.52,0.004,0.005,22428.0,12234.0,1.0
z_source[897],0.551,0.622,-0.691,1.744,0.004,0.006,24703.0,11209.0,1.0
